,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16
265,-3.076530372774812,-3.428901814041852,-3.6157432962377256,-2.7518980523858594,-1.8543706580902373,-2.566125121265949,-3.7298002000220647,-4.168258576712605,-3.937013344451172,-3.0549677947620464,-1.7829641015942812,-0.5713520893931033,-0.3655552394286453,-0.5756195661844121,-0.7023952978751969,-1.5670574227177376
0,0.15121508792305416,0.26214845673102843,0.6058567781799432,0.8123519884808771,0.7947184557479863,0.806566975926034,0.6419416158838485,0.36462852606808555,-0.2211031527525566,-0.4151629352020234,-0.4481853390075573,-0.30401378173731586,0.39431229526758005,0.9498769918363316,0.4514509165650215,0.3922871781549093
1451,0.8624132402802112,1.4365735428860358,1.703472797528537,1.4478384298757214,1.112609149408573,0.724306193067693,0.3413843660403169,0.39177156261168244,0.48050226805767154,0.6407590086219858,0.43276864429968065,0.3375981566365742,-0.33935291064601686,-1.1749217854068472,-1.993604156891632,-2.1741782849599662
3608,0.34269151355767336,0.3180734608336478,0.2681287722265297,0.06634616597388567,0.4503368709490172,0.17590097401208596,0.20476743429325714,0.14748423371930997,0.14269225063052463,0.5879629114307854,0.40607306904794616,-0.3307476125028946,0.5515262679633508,0.2143697227906159,0.14925309849734522,-0.021658864282973832
4982,0.0965075377417344,0.2901109587823381,0.09926476924982294,0.06634616597388567,0.4503368709490172,-0.07088137456293721,0.12279727524502126,-0.015373985542271706,-0.29905931062035973,0.21839023109238212,0.1925084670340703,0.31086432587099544,-0.18213893795024608,0.0781646729673352,0.3690333298192916,0.19911235835056387
2899,-0.040261337711565016,0.26214845673102843,0.014832767761469575,0.3979043093103263,0.15893706842681266,0.12106045210652526,0.3413843660403169,-0.042517022085868654,-0.16913238084068785,0.772749251599987,0.005639440271928913,-0.19707845867500087,0.26330065135443775,0.3505747726138966,0.011890453921128735,-0.1596408784289349
7811,0.31533773846701346,-0.045439065833378256,0.18369677073817633,-0.652029811255069,-0.370880754340832,0.5597846273510109,-0.25973013364674613,-0.12394613171665948,0.01276532085085276,0.2975843768791828,0.27259519278927374,-0.2238122894405796,-0.28694825308075994,0.40505679254320887,0.09430804066685862,0.25430516400894826
838,-0.8882283655220213,-0.6326516089108819,-0.041455233230766005,0.34264461875425284,0.4503368709490172,-0.29024346218518005,-0.8608446333338091,-1.345382776178522,-1.3644601348136691,-1.4182887818348322,-1.0888791450491848,-0.41094910479963087,0.1584913362239239,0.8681539619423632,1.3855168996832936,1.6617217082977511
14,3.3516067735302606,3.3659861844264047,3.0543848213421905,2.1662144071046763,1.0596273671318086,0.0387996692481842,-0.915491406032633,-1.6982422512452824,-1.96212401180016,-1.7086673163864345,-1.1689658708043884,-0.4911505970963671,0.23709832257180927,0.4595388124725211,0.6712311478869679,0.5302691923008704
3918,-0.09496888789288478,-0.21321407814123644,-0.9139192486104175,0.7570922979248036,-0.15895362523377413,-0.3176637231379604,-0.4236704517432179,0.4732006722424733,-0.48095701231190036,-0.15118244924602112,-0.7685322420283711,0.8722747719481492,-0.2607459242981315,-0.5483785562197561,-0.20788977740081765,0.5026727894716781
4617,0.28798396337635357,0.09437344442317024,0.07112076875370515,0.2873849281981794,0.07946439501166597,0.3130022787759877,0.06815050254619735,0.2560563798936977,0.0647360927627215,0.08639998811438095,0.05903059077539788,0.23066283357425918,-0.18213893795024608,0.32333376264924046,0.17672562741258852,0.17151595552137164
7376,-0.06761511280222489,-0.045439065833378256,0.07112076875370515,-0.3757313584747018,-0.052990060680245206,0.3130022787759877,-0.31437690634557003,-0.368233460609032,0.22064840849832779,0.35038047407038325,0.21920404228580476,-0.25054612020615835,-0.1035319516023607,0.7591899220837386,-0.04305460390935786,-0.021658864282973832
6965,0.28798396337635357,0.26214845673102843,0.07112076875370515,0.1492357018079958,-0.4503534277559787,0.5872048883037913,0.31406097969090496,0.2831994164372947,0.0647360927627215,0.3767785226659835,0.11242174127886684,0.01679218744962915,-0.12973428038498916,0.432297802507865,0.09430804066685862,0.25430516400894826
8,1.5736113926373683,0.4578859710901963,-0.23846323670359051,-0.9283282640354362,-1.8808615492286194,-3.0871100793687756,-3.647830040973829,-3.4353965900354866,-1.9881093977560942,-0.4151629352020234,0.9666801493343703,2.396103125586138,3.512389420400367,5.417402626039938,6.825077624901467,7.236195079794578
6504,0.17856886301371405,0.06641094237186053,0.2399847717304119,-0.12706275097237135,0.21191885070357713,0.12106045210652526,0.12279727524502126,-0.09680309517306254,-0.039205451061015986,0.11279803670998119,0.1658128917823358,-0.03667547408152835,0.0274796923107816,-0.08528138682060163,0.28661574307356175,0.03353394137541059
2905,0.20592263810437395,0.12233594647447993,-0.013311232734648215,0.34264461875425284,0.2913915241187238,0.1484807130593056,0.1501206615944332,0.03891208754492218,0.24663379445426215,0.2711863282835826,0.1925084670340703,0.07025984898078665,0.3681099664849516,0.1326466928966475,0.2041981563278318,0.17151595552137164
2249,0.8624132402802112,0.06641094237186053,0.04297676825758737,0.5084236904224732,0.6622640000560751,0.28558201782320736,0.20476743429325714,0.31034245298089164,0.584443811881409,0.4295746198571839,0.24589961753753925,0.7118717873546767,0.8659542133548923,0.4867798224371772,0.42397838764977824,0.25430516400894826
1039,-0.31379908861816386,-0.5487641027569529,-0.6606232441453573,-0.5415104301429221,-0.8477167948317121,-1.8257780755408795,-2.6368647460455863,-3.191109261143114,-3.079495607905338,-2.764589260210444,-2.316875606628971,-1.8813097969064623,-1.7542786649079538,-1.2566448153008156,-0.7848128846209269,-0.35281569823328035
3905,-0.12232266298354466,-0.21321407814123644,-0.6606232441453573,0.232125237642106,-0.6622805568630366,-0.23540294027961933,-0.23240674729733415,0.39177156261168244,-0.1431469948847535,-0.44156098379762365,-0.8486189677835746,0.47126731046446796,-0.5489715409070446,-0.5211375462550999,-0.18041724848557433,0.36469077532571714
6034,0.0965075377417344,-0.07340156788468796,0.15555277024205855,0.011086475417812236,-8.2784034807428e-06,-0.016040852657376505,-0.12311320189968634,0.31034245298089164,0.01276532085085276,0.13919608530558142,0.1391173165306013,0.01679218744962915,0.1584913362239239,0.1598877028613036,-0.07052713282460116,0.11632314986298722
3616,0.3973990637389931,0.23418595467971873,-0.21031923620747273,-0.01654336986022448,0.47682776208739946,0.1484807130593056,-0.2050833609479222,-0.0696600586294656,0.2986045663661309,-0.07198830345922044,-0.4214897637558228,0.15046134127752292,0.47291928161546537,-0.33045047650250686,-0.3727249508922774,0.19911235835056387
7701,0.20592263810437395,-0.21321407814123644,-0.013311232734648215,0.03871632069584895,0.07946439501166597,-0.18056241837405862,0.31406097969090496,-0.17823220480385338,0.168677636586459,0.19199218249678188,0.11242174127886684,0.20392900280868043,0.13228900744129543,0.18712871282595975,0.34156080090404833,0.0611303442046028
3680,0.20592263810437395,-0.12932657198730735,-0.041455233230766005,-0.01654336986022448,0.02648261273490149,0.12106045210652526,-0.4236704517432179,0.2831994164372947,0.22064840849832779,0.45597266845278417,0.05903059077539788,-0.41094910479963087,0.3681099664849516,-0.05804037685594549,-0.04305460390935786,0.14391955269217943
339,0.8077056900988914,1.2967610326294872,1.703472797528537,2.0280651807144925,1.9338267746984221,1.9307976749900286,2.0081109333544465,2.074639828314693,1.8837131096781277,2.013457535593198,2.7552836912005807,3.3585210331469733,3.512389420400367,3.4560499085846965,3.0338686345978916,2.434420987515133
121,0.0965075377417344,0.15029844852578964,-0.18217523571135494,-0.9559581093134729,-0.9536803593852411,-0.8660689421935674,-0.4783172244420417,0.14748423371930997,0.5324730399695403,0.5351668142395849,0.08572616602713236,-0.19707845867500087,-0.3917575682112738,-0.5756195661844121,-0.23536230631606092,-0.7667617406711635
5458,0.0965075377417344,-0.12932657198730735,0.2681287722265297,0.03871632069584895,-0.26491718978730305,0.28558201782320736,0.12279727524502126,0.12034119717571302,0.01276532085085276,0.08639998811438095,-0.021056134979805567,0.07025984898078665,0.0012773635281531394,0.050923663002679066,0.09430804066685862,0.03353394137541059
6399,0.014446212469754749,0.20622345262840902,-0.12588723471911936,0.1492357018079958,0.07946439501166597,0.1484807130593056,0.013503729847373438,0.011769051001325238,0.09072147871865588,0.16559413390118163,0.0323350155236634,-0.30401378173731586,-0.07732962281973224,0.2143697227906159,-0.09799966173984445,-0.021658864282973832
1090,2.585701070991784,3.282098678272476,2.998096820349955,2.0280651807144925,0.6622640000560751,-0.7289676374296656,-1.57125267841852,-2.485390311009594,-3.235407923640944,-3.873307301225654,-3.945305696984774,-3.405138150544451,-2.723764829865207,-1.8287060245585944,-0.9496480581123867,-0.21483368408731932
6411,-0.14967643807420455,-0.15728907403861705,-0.0695992337268838,0.34264461875425284,-0.052990060680245206,-0.18056241837405862,0.013503729847373438,0.17462727026290692,0.01276532085085276,-0.23037659503282182,0.005639440271928913,0.3375981566365742,0.10608667865866699,-0.08528138682060163,0.2041981563278318,-0.049255267112166046
1372,-0.970289690794001,-1.1080141437831468,-0.43547124017641503,0.34264461875425284,0.9006820203015152,1.4098127168872017,1.6802302971615029,1.531779097442754,1.130136916956031,0.5615648628351851,-0.3147074627488849,-1.159496366235836,-1.8066833224732106,-2.0466341042758436,-1.8837140412306588,-1.2083041859382389
6021,0.06915376265107452,0.12233594647447993,0.07112076875370515,0.232125237642106,0.13244617728843042,0.1484807130593056,0.06815050254619735,0.12034119717571302,0.01276532085085276,0.06000193951878071,0.11242174127886684,-0.009941643315949603,0.18469366500655235,0.023682653038022923,-0.12547219065508775,0.14391955269217943
1317,-3.62360587458801,-2.7018767607077994,-1.9833912674628937,-1.5914445507083175,-1.271571053045828,-0.5918663326657639,0.013503729847373438,0.6360588915040549,0.8442976714407527,0.6407590086219858,-0.18122958649021248,-1.266431689298151,-2.514146199604179,-3.7628177320491805,-4.438659230348285,-4.5750653310996885
622,0.20592263810437395,0.5976984813467447,0.7465767806605321,0.5913132262565833,-8.2784034807428e-06,-0.4273447669490818,-0.8608446333338091,-1.291096703091328,-1.832197082020488,-2.0254438995336375,-1.8630508273494848,-1.2396978585325722,-0.2607459242981315,1.0043590117656438,1.9624400069034027,2.3792281818567487
1419,-0.7241057149780621,-0.9402391314752886,-0.9420632491065353,-1.0941073357036566,-1.3510437264609747,-1.4418944222019547,-2.063073632707935,-2.4039612013788028,-2.5338025028307163,-2.2894243854896397,-1.3291393223147951,0.5782026335267829,2.0188566797905447,2.4481325398924194,1.5503520731747533,0.3370943724965249
6067,-0.040261337711565016,-0.29710158429516553,0.04297676825758737,0.09397601125192238,-0.15895362523377413,-0.04346111361015686,-0.09578981555027438,0.09319816063211607,-0.013220065105081615,0.03360389092318048,0.05903059077539788,0.17719517204310167,0.05368202109341006,0.1598877028613036,0.011890453921128735,0.08872674703379502
7914,0.014446212469754749,-0.045439065833378256,0.07112076875370515,0.6465729168126567,0.4503368709490172,-0.4273447669490818,0.25941420699208106,0.39177156261168244,-0.013220065105081615,0.13919608530558142,0.24589961753753925,0.20392900280868043,-0.1035319516023607,0.2960927526845843,0.23167068524307513,0.22670876117975608
2499,-0.5599830644341028,0.20622345262840902,0.4369927752032364,-0.01654336986022448,-0.4238625366175965,-0.016040852657376505,0.3413843660403169,0.17462727026290692,-0.37701546848816286,0.21839023109238212,0.8865934235791668,-0.9990933816423635,-0.41795989699390224,0.18712871282595975,0.17672562741258852,-0.1872372812581271
4328,0.0965075377417344,0.17826095057709931,0.07112076875370515,0.1216058565299591,0.07946439501166597,0.1484807130593056,0.1501206615944332,0.06605512408851913,0.35057533827799964,-0.28317269222402225,0.1658128917823358,0.23066283357425918,0.23709832257180927,0.10540568293199135,0.17672562741258852,0.005937538546218379
3720,0.2606301882856937,-0.07340156788468796,0.18369677073817633,0.34264461875425284,0.6887548911944573,0.0936401911537449,-0.06846642920086243,-0.015373985542271706,0.01276532085085276,0.00720584232758025,-0.4481853390075573,0.3910658181677317,0.39431229526758005,-0.16700441671457006,-0.5375601243837372,0.3370943724965249
4998,-0.14967643807420455,-0.045439065833378256,0.15555277024205855,-0.15469259625040807,-0.26491718978730305,0.011379408295403846,-0.013819656502038518,0.09319816063211607,-0.013220065105081615,0.03360389092318048,0.1658128917823358,-0.14361079714384337,-0.28694825308075994,0.32333376264924046,-0.015582074994114563,0.08872674703379502
3143,1.6830264930000076,1.128986020321629,0.7465767806605321,-1.2598864073718767,0.9006820203015152,0.7517264540204733,0.6692650022332605,-0.09680309517306254,0.792326899528884,0.904739494577988,1.2069403265999805,-1.2396978585325722,0.47291928161546537,1.0588410316949561,0.7261762057174544,-0.4907977123792414
1410,0.31533773846701346,0.17826095057709931,0.15555277024205855,0.17686554708603253,-0.052990060680245206,-0.07088137456293721,0.0408271161967854,0.39177156261168244,0.8183122854848184,1.7230790010415953,2.6485013901936427,3.064448894725607,2.909735858399912,2.911229709291574,2.456945527377782,1.882492930931289
4482,-0.09496888789288478,0.12233594647447993,0.2399847717304119,0.20449539236406925,0.15893706842681266,-0.016040852657376505,0.2320908206426691,0.06605512408851913,-0.6368693280475066,0.2711863282835826,0.1391173165306013,0.17719517204310167,-0.3131505818633884,0.023682653038022923,0.17672562741258852,0.11632314986298722
2821,-0.06761511280222489,0.8493609998085321,0.4369927752032364,-0.044173215138261196,0.13244617728843042,0.4775238444926698,0.4780012977873767,0.03891208754492218,0.3245899523220653,0.2711863282835826,0.1391173165306013,-0.009941643315949603,0.31570530891969467,-0.030799366891289353,0.23167068524307513,0.25430516400894826
889,2.6404086211731035,2.163598596220088,1.2250247890945345,-0.01654336986022448,-1.509989073291268,-2.6758061650770704,-2.82812845049147,-2.0511017263120426,-1.078620889298391,-0.045590254863620214,0.8332022730756978,1.3000160641974092,1.1279775011811768,1.0860820416596122,0.7811212635479411,-0.021658864282973832
6252,0.1238613128323943,0.038448440320550836,0.15555277024205855,-0.2099522868064815,-0.07948095181862744,0.0936401911537449,-0.04114304285145047,0.12034119717571302,0.0647360927627215,0.16559413390118163,0.005639440271928913,-0.0634093048471071,-0.02492496525447532,0.32333376264924046,-0.23536230631606092,0.17151595552137164
7108,0.17856886301371405,-0.07340156788468796,-0.21031923620747273,-0.43099104903077523,0.15893706842681266,-0.15314215742127826,-0.12311320189968634,-0.42251953369622586,0.11670686467459027,-0.25677464362842206,-0.021056134979805567,-0.14361079714384337,-0.3131505818633884,-0.24872744660853846,0.011890453921128735,0.30949796966733273
7116,0.2606301882856937,0.26214845673102843,0.15555277024205855,0.06634616597388567,0.2649006329803416,0.340422539728768,0.17744404794384516,-0.0696600586294656,0.03875070680678713,0.5087687656439847,0.512855370054884,0.0435260182152079,-0.02492496525447532,0.3505747726138966,0.42397838764977824,0.4474799838132938
7536,-0.09496888789288478,0.4299234690388866,0.5495687771877076,0.48079384514443646,-0.10597184295700966,0.28558201782320736,0.36870775238972886,0.7989171107656367,0.168677636586459,0.2711863282835826,0.1391173165306013,0.0435260182152079,0.26330065135443775,0.2143697227906159,0.2591432141583184,-0.049255267112166046
7879,0.06915376265107452,0.038448440320550836,0.04297676825758737,0.425534154588363,-0.052990060680245206,0.17590097401208596,0.20476743429325714,0.20177030680650385,0.0647360927627215,-0.3887648866064232,-0.18122958649021248,0.2841304951054167,0.05368202109341006,-0.2759684565731946,-0.015582074994114563,0.0611303442046028
4818,-0.2317377633461842,0.038448440320550836,0.21184077123429412,-0.044173215138261196,-0.5033352100327432,0.17590097401208596,0.17744404794384516,0.17462727026290692,0.35057533827799964,0.08639998811438095,0.05903059077539788,-0.3307476125028946,0.1584913362239239,-0.05804037685594549,0.03936298283637203,0.08872674703379502
196,-1.4900114175165386,-1.2478266540396952,-0.8857752481142996,-0.9835879545915096,-0.6887714480014188,-0.7838081593352264,-1.653222837466756,-2.4582472744659967,-2.5597878887866505,-2.2630263368940393,-1.9431375531046882,-1.1060287047046784,-0.8109948287333292,-1.4200908750887524,-1.526571165332496,-1.4290754085717767
6438,0.0965075377417344,0.010485938269241137,0.12740876974594076,-0.15469259625040807,0.15893706842681266,-0.09830163551571756,0.0954738888956093,-0.09680309517306254,0.01276532085085276,-0.07198830345922044,0.11242174127886684,0.17719517204310167,0.18469366500655235,-0.19424542667922617,0.12178056958210193,0.19911235835056387
4055,0.34269151355767336,0.12233594647447993,-0.041455233230766005,0.17686554708603253,0.3708641975338705,-0.09830163551571756,0.06815050254619735,0.20177030680650385,0.22064840849832779,0.323982425474783,-0.07444728548327453,0.25739666433983793,0.6039309255286077,0.10540568293199135,-0.04305460390935786,0.14391955269217943
415,-2.556808646052274,-1.359676662244934,0.21184077123429412,1.585987656265905,2.2252265772206266,2.588883937856757,2.3906383422462136,2.128925901401887,1.1041515310000964,0.5351668142395849,-0.2880118874971504,-1.2931655200637298,-2.461741542038922,-3.4904076324026194,-3.614483362890986,-3.3884200094444235
3217,-0.2590915384368441,-0.26913908224385585,0.014832767761469575,0.5913132262565833,-0.26491718978730305,0.011379408295403846,0.013503729847373438,0.31034245298089164,-0.37701546848816286,-0.17758049784162136,-0.3947941885040883,0.5782026335267829,-0.20834126673287454,-0.08528138682060163,-0.2628348352313042,0.22670876117975608
7212,-0.2317377633461842,-0.18525157608992676,0.29627277272264746,0.17686554708603253,-0.9536803593852411,0.12106045210652526,0.17744404794384516,0.7174880011348458,-0.06519083701695036,-0.362366838010823,0.0323350155236634,-0.4376829355652096,-0.9682088014290999,0.40505679254320887,-0.15294471957033104,-0.07685166994135825
4663,-0.17703021316486442,0.2901109587823381,0.09926476924982294,0.06634616597388567,-8.2784034807428e-06,0.0387996692481842,0.17744404794384516,0.03891208754492218,-0.35103008253222845,0.06000193951878071,0.11242174127886684,0.12372751051194415,-0.49656688334178767,0.1598877028613036,0.09430804066685862,0.25430516400894826
432,1.9018566937252868,1.7721235675017522,1.5346087945518303,1.282059358207501,1.1920818228237198,1.5469140216511035,1.7622004562097386,1.586065170529948,0.7143707416610809,0.19199218249678188,0.11242174127886684,0.5514688027612042,0.7873472270070069,1.222287091482893,1.3030993129375636,1.1925828602014834
6192,0.041799987560414635,-0.26913908224385585,0.09926476924982294,0.03871632069584895,-0.07948095181862744,0.0936401911537449,-0.09578981555027438,0.011769051001325238,0.09072147871865588,-0.07198830345922044,-0.10114286073500901,0.4980011412300467,0.07988434987603851,-0.003558356926633214,0.28661574307356175,0.0611303442046028
3939,-0.2590915384368441,-0.18525157608992676,0.15555277024205855,-0.09943290569433463,-0.18544451637215636,0.0387996692481842,-0.4509938380926298,0.17462727026290692,0.168677636586459,-0.15118244924602112,0.35268191854447717,-0.25054612020615835,-0.07732962281973224,-0.030799366891289353,0.2041981563278318,0.08872674703379502
3454,0.1238613128323943,-0.07340156788468796,-0.013311232734648215,0.1216058565299591,0.2913915241187238,-0.15314215742127826,-0.04114304285145047,0.06605512408851913,-0.2211031527525566,-0.12478440065042089,-0.3414030380006194,0.2841304951054167,-0.3131505818633884,-0.30320946653785075,-0.09799966173984445,0.3370943724965249
7546,0.3973990637389931,0.48584847314150603,0.3244167732187653,0.6742027620906935,0.6622640000560751,0.0387996692481842,0.45067791143796476,0.6089158549604581,0.506487654013606,0.5615648628351851,0.05903059077539788,0.0969936797463654,0.9183588709201492,0.24161073275527203,0.2591432141583184,-0.07685166994135825
3734,-0.17703021316486442,0.23418595467971873,0.18369677073817633,-0.734919347089179,-0.026499169541862974,-0.4273447669490818,-0.341700292694982,0.2560563798936977,-0.09117622297288473,-0.12478440065042089,-0.2613163122454159,0.3910658181677317,-0.20834126673287454,-0.16700441671457006,0.06683551175161533,0.25430516400894826
2157,0.17856886301371405,0.48584847314150603,0.3244167732187653,-0.044173215138261196,0.5827913266409284,0.340422539728768,0.06815050254619735,-0.0696600586294656,0.168677636586459,0.24478827968798234,0.24589961753753925,-0.14361079714384337,0.1584913362239239,0.5140208324018334,-0.12547219065508775,0.03353394137541059
5430,0.1238613128323943,0.038448440320550836,0.21184077123429412,-0.044173215138261196,-0.370880754340832,0.5049441054454501,0.1501206615944332,0.03891208754492218,0.03875070680678713,0.08639998811438095,0.11242174127886684,-0.03667547408152835,-0.07732962281973224,0.1598877028613036,0.34156080090404833,-0.1872372812581271
